王磊|成武|人与人|同事|21：00的时候办公室就剩下了王磊和成武两个人。
邓毅|诸葛瑾|人与人|同事|邓毅和诸葛瑾的合作伙伴还有很多，他们的合作也会继续进行下去的。
方潇|黄皓|人与人|同事|方潇和黄皓也有这样的想法，面对强大的巨兽，他们只能相互合作。
高建生|徐明刚|人与人|同事|高建生拿起战友徐明刚生前用过的枪，轻轻地抚摸着，一时百感交集。
王小可|王小洋|人与人|同事|公司表示这次销售经理的位置将考虑从王小可跟王小洋之间选一个。
颜仲庆|潘因|人与人|同事|和颜仲庆同期进来的潘因都升了两级了，他却还是一个小小的员工。
张宇|孟雪|人与人|同事|今天在公司年会上，张宇和孟雪同时被宣布了升职，真是可喜可贺。
张明|李华|人与人|同事|经常遭到上级领导张明的性骚扰，李华碍于工作关系只好一忍再忍。
李浩|王文|人与人|同事|李浩的爸爸刘能从小就为他请了钢琴家庭教师王文，指导他弹钢琴。
李浩|王文|人与人|同事|李浩对他的佣人李弘的工作整天指指点点，李宏对此是敢怒不敢言。
李建斌|张伯伦|人与人|同事|李建斌和张伯伦老师最近心情很不好，他们决定辞职一块去开公司。
李思|刘柱|人与人|同事|刘柱家里有钱的很，连保姆都找好几个，前两天刘思变成了保姆头头
罗子君|唐晶|人与人|同事|罗子君和唐晶两个战友在出生入死的战斗中结下了情同手足的友谊。
马云|王辉|人与人|同事|马云的性格和王辉截然不同，不知道这次他俩合作能擦出什么火花。
马云|王辉|人与人|同事|马云和王辉两人开诚相见，就两个人合作的事情提出了自己的想法。
王小锤|孙定锤|人与人|同事|每天中午十二点整，王小锤和孙定锤一起去他们公司楼下食堂吃饭。
牛瑞|王炳权|人与人|同事|牛瑞和王炳权不光在这个项目上有过合作，以前也是经常一起工作。
沈洋|王一曈|人与人|同事|沈洋和王一曈常常在工作中因为持有不同的意见而争论得面红耳赤。
罗子君|唐晶|人与人|同事|虽然罗子君是老板唐晶亲自招进公司的，所以大家都对她另眼相看。
王小可|王小洋|人与人|同事|虽然王小洋跟王小可在做一样的工作，但是两人的待遇却截然不同。
田建东|刘煜哲|人与人|同事|田建东和刘煜哲虽不是同一年入伍但却是同一个连的，关系也不错。
朱太明|王慧|人与人|同事|王慧对朱太明说：“小朱啊！我雇你来是干活的，不是来打球的”。
王森|王亚东|人与人|同事|王森和王亚东于1996年加入海军，2000年作为一等兵退伍。
王永恒|肖洋|人与人|同事|王永恒拿起战友肖洋生前用过的枪,轻轻地抚摸着,一时百感交集。
高建生|徐明刚|人与人|同事|为了保护战友高建生和消灭敌人，徐明刚经受了烈火烧身的严峻考验。
颜仲庆|潘因|人与人|同事|鑫林公司的老总颜仲庆和五兴公司的老总潘因在谈判中达成了协议。
杨雅洁|沈丹|人与人|同事|杨雅洁的傲慢自大使战友们也非常想杀了他，沈丹表现的尤其明显。
张文强|吴清林|人与人|同事|由于老板张文强克扣工人们的工资，员工吴清林带领全体员工罢工。
侯培栋|王新田|人与人|同事|在公司的年会上，王新田和同事侯培栋都获得了二等奖，很是高兴。
杜子腾|韩友水|人与人|同事|在这次比赛中，杜子腾和韩友水配合完美，取得了99分的好成绩。
张浩|马云|人与人|同事|张浩作为马云在电商界多年的合作伙伴，非常坚信马云的商业眼光。
张明|李伟|人与人|同事|张明为局里的李伟颁发了舍生取义奖牌，并号召其他同志向他学习。
陈娟|张文峰|人与人|同事|张文峰的战友陈娟把头发剪短了，结果他觉得他的战友该多读书了。
张文强|吴清林|人与人|同事|张文强对吴清林说：小伙子，以后我们就是同一条战壕里面的战友了。
张扬|姜至鹏|人与人|同事|张扬最近在姜至鹏的帮助下克服了重重困难，最终突破了敌军封锁。
张宇|孟磊|人与人|同事|张宇今天约好重要客户开会，助理孟磊却姗姗来迟，结果被开除了。
张梓琳|李晓华|人与人|同事|张梓琳仍然在追踪着土匪，他不惜一切代价要为老领导李晓华报仇。
郑华|赵君|人与人|同事|这次工作非常难，所以郑华和赵君一起合作，希望能顺利完成任务。
张明|李华|人与人|同事|自从接了这个项目后，张明经常带领自己的手下李华一起通宵加班。
张浩|龚凡|人与人|同事|最近，张浩的老同学龚凡入伙他成立的公司，一起做起了皮革生意。
王浩|张文|人与人|同事|不王浩和张文经常协同工作，分别记录分子碰撞记录次数和碰撞次数。
车琳婧|常江|人与人|同事|车琳婧第一次被雇佣时，上司常江把她分配到又苦又累的后勤保障部。
丛锡良|洛佳月|人与人|同事|丛锡良对洛佳月说：“你不要听别人瞎说，我根本没想过要辞退你！”
戴钰|张璐|人与人|同事|戴钰这两天那类的新闻看多了，连带着对家里的保姆张璐都有了戒心。
冯安伟|周杰|人与人|同事|冯安伟利用职务之便，要求自己的秘书周杰为自己家人的企业开绿灯。
姜莹莹|赵江风|人与人|同事|姜莹莹在回来路上，遇到主动申请回来的赵江风，战友重逢分外亲热。
王小可|王小洋|人与人|同事|经过五十多年的寻找王小可终于找到了自己入伍时候的老班长王小洋。
李浩|王文|人与人|同事|李浩吩咐王文要做好自己手头的一切事情，迎接公司领导的突击检查。
张明|李华|人与人|同事|李华万万没想到，自己心仪已久的工作合作伙伴张明竟然已经结婚了。
李思|刘柱|人与人|同事|李思和刘柱表面上关系很好，实际上斗的厉害，可能职场本来就这样吧。
李苑|栾娈|人与人|同事|李苑每每在工作中遇到解决不了的问题时都会去请教对面工位的栾娈。
刘山|朱桢|人与人|同事|刘山实在不想再和朱桢一起做搭档了，因为每次实战演习都被他拖后腿。
刘真|赵会凌|人与人|同事|刘真之所以很受赵会凌赏识,就是因为他能遇事冷静处理,便宜行事。
马云|王辉|人与人|同事|马云动不动就火冒三丈，也就王辉这样的好脾气可以和他合作下去了。
马云|王辉|人与人|同事|马云下班后经常和几个同事一起打球，王辉也是其中打的最好的一个。
张益达|陈晓鹤|人与人|同事|每天晚上下班，只要张益达没有走，陈晓鹤及其他组员都不好意思走。
李静|柳岩|人与人|同事|女佣李静将餐桌收拾好之后，就和女主人柳岩开始聊一些生活琐事了。
亓宗宝|马云锋|人与人|同事|亓宗宝总是顶撞他的上级马云锋，所以他一直没能上升到更高的职位。
石东风|邹春雷|人与人|同事|石东风辞职没有其他的遗憾，只是舍不得和他朝夕相处的同事邹春雷。
石东风|王靖斌|人与人|同事|石东风所在公司要对员工评优了，同事王靖斌给他带来了很大的压力。
薛新|李玲|人与人|同事|谁说女子不如男，薛新和李玲两个人在这次魔鬼训练中表现得很出色。
李明|李聪|人与人|同事|天天做一件事对每个人来说都很乏味，因此老板让李聪和李聪一起做。
王奎|肖圣环|人与人|同事|王奎是个好领导,对于下级肖圣环这一次的过错,也不以一眚掩大德。
张扬|刘伟|人与人|同事|为了老板的1000块钱奖金，团队成员张扬和李伟最近很拼命加班。
马云|王辉|人与人|同事|我和王辉已经是多年的同事，我不相信他会做出这样的事情。马云说。
王小可|王小洋|人与人|同事|想要赢得这场比赛，必须要让王小可跟王小洋忘记前嫌一起努力才行。
杨罗|黄初兰|人与人|同事|杨罗专门雇佣了些年轻人为他看护山林，其中包括硕士毕业的黄初兰。
张明|李华|人与人|同事|由于忍受不了工作合作伙伴张明长期的性骚扰，李华最终选择了辞职。
翟建光|王希锐|人与人|同事|由于翟建光出师不利，所以选择王希锐和他合作，一起解决这次困难。
杨幂|韩庚|人与人|同事|在演讲台上，杨幂激扬陈词，可是这个工作明明是韩庚和他一起完成的。
欧阳丽娟|魏本庆|人与人|同事|在这次突击任务中，欧阳丽娟和魏本庆通力合作，取得了很大的进展。
张浩|马云|人与人|同事|张浩作为马云长期的合作伙伴，一直以来都兢兢业业的奋战在最前线。
张宏|张瑞|人与人|同事|张瑞虽然是张宏的上级领导，但是，他仍然和张宏一起工作，不摆架子。
张文强|张执锐|人与人|同事|张文强说：我已经雇佣了张执锐,为什么还另外雇佣一个人浪费钱呢？
张文强|吴清林|人与人|同事|张文强说吴清林并不是我唯一的合作伙伴，希望有志之士前来共同创业。
张文强|吴清林|人与人|同事|张文强作为领导，却总是身先士卒，员工吴清林非常喜欢这样的领导﻿。
张晓燕|赵修娜|人与人|同事|张晓燕为了能够涨薪，三番五次向领导赵修娜行贿，这是公认的事实。
张梓琳|李晓华|人与人|同事|张梓琳和李晓华是志同道合的亲密战友，我们并肩走过许多风风雨雨。
赵明剑|李伟|人与人|同事|赵明剑和李伟是军中的两个大将，他俩战无不胜，但后来还是牺牲了。
张宇|孟雪|人与人|同事|这个系统中，张宇和孟雪分别负责该项目的前后台，需要不断的沟通。
马云|王辉|人与人|同事|这位叔叔是爸爸的战友马云，曾经和爸爸并肩作战过，王辉对女儿说。
周小琪|李佳莹|人与人|同事|周小琪表示，发展对李佳莹全面友好合作关系是他们全体队员的共识。
蔡文强|李建康|人与人|同事|蔡文强把同一个办公室的人认识的很清楚，李建康就是个口蜜腹剑的人。
陈刚|陈贵树|人与人|同事|陈刚坚称，作为陈贵树的合作伙伴和债权人，自己的行为属于正当权利。
陈晓晓|严明|人与人|同事|陈晓晓对严明说：“众人拾柴火焰高，我们俩合作才能一加一大于二。”
王小可|王小洋|人与人|同事|当王小可在电台中喊出向我开炮时，电台另一边的王小洋已经泪流满面。
朱太明|朱传河|人与人|同事|对于朱太明来说，朱传河不仅是他生活上的朋友，更是足球场上的战友。
冯廖菲|林洪海|人与人|同事|冯廖菲和林洪海在抗日战争中曾多次并肩战斗，战友情谊早已十分深厚。
高学良|齐春琴|人与人|同事|高学良星期天的时候带上他儿子和同事齐春琴的女儿一起去公园玩去了。
路晨|何静|人与人|同事|何静看着路晨的墓志铭，回想着当初就自己的那一幕，不禁流出了眼泪。
马云|王辉|人与人|同事|今天是部门公司团建的日子，马云路过王辉家，所以就顺路把他带上了。
车向东|陈潮雄|人与人|同事|可卡因贩子车向东雇佣了一个常年走私犯陈潮雄把毒品带到了澳大利亚。
张明|李华|人与人|同事|李华深深的爱上了已婚的同事张明，即使她知道这段感情是没有结果的。
李思|刘柱|人与人|同事|李思人很好，刘柱刚来公司，有什么不知道的，他都知无不言，言无不尽。
李宇|张磊|人与人|同事|李宇在手榴弹即将爆炸的一刹那，扑了上去，用生命换来了张磊的安全。
刘丹丹|王佳|人与人|同事|刘丹丹为了完成这次很重要的拍摄，不惜费劲心思请王佳来当她的模特。
李思|刘柱|人与人|同事|刘柱本以为自己的小店不用找人，没想到还是忙不过来，所以雇了李思来。
颜仲庆|潘因|人与人|同事|面对敌人的狡猾，身为军人的颜仲庆和潘因随机应变地采取了迂回战术。
李浩|王文|人与人|同事|女佣人李浩将餐桌收拾好之后，就和女主人王文开始聊一些生活琐事了。
宋佳明|贺明|人与人|同事|宋佳明家里突然有急事，他赶紧向贺明说明情况，然后提前离开了公司。
牛瑞|王炳权|人与人|同事|虽然在这个项目上牛瑞和王炳权起了争端，但他们还是一起把它完成了。
赵明剑|李伟|人与人|同事|虽说赵明剑被李伟从死敌挖了过来，但这依然没有止住公司的持续亏损。
陈潮雄|马超|人与人|同事|听陈潮雄说，在旧社会里，他在很小的时候就被地主马超雇佣种田养家。
蔡文强|李建康|人与人|同事|同事都说蔡文强的射龙门游戏技巧太好用了，李建康邀请他带他们一下。
王小可|王小洋|人与人|同事|王小可通过各个平台发布信息希望找到自己四十八年前的老班长王小洋。
颜仲庆|潘因|人与人|同事|颜仲庆和潘因两人为了使自己的公司安稳度过这次的危机而结成了同盟。
郑华|赵君|人与人|同事|由于今年没有涨薪，所以郑华选择和上级领导赵君一起面对面谈一次话。
李浩|褚皓静|人与人|同事|在此次活动中，李浩介绍了新加入商务处负责环保方面的新同事褚皓静。
陆冬芬|周燕华|人与人|同事|在今天的工作会议上，陆冬芬和周燕华分别展示了自己一周的工作成果。
陈晨|陈诚|人与人|同事|在战友陈晨的掩护下，陈诚成功的冲出了包围圈，并且抓住敌方的首领。
张成东|赵胜男|人与人|同事|张成东对赵胜男说：“如果你再不好好工作，我就跟你解除劳动合同”。
张浩|马云|人与人|同事|张浩把自己工作多年积攒下来的一点积蓄合伙和马云开了一家咨询公司。
张明|李华|人与人|同事|张明临时给自己的下级李华布置了一个任务，要求今天下班前必须完成。
张文强|吴清林|人与人|同事|张文强和吴清林工作时间相同，但是张文强现在却成了吴清林的顶头上司。
张文强|吴清林|人与人|同事|张文强一大早就带着吴清林到公司，对大家说：这是我们的新同事吴清林。
张梓琳|李晓华|人与人|同事|张梓琳因为薪资问题，被老板李晓华交到办公室，进行一对一谈话去了。
杜子腾|韩友水|人与人|同事|这个工程能完美交付，全靠韩友水的功劳，杜子腾决定奖励给他一辆车。
周小琪|李佳莹|人与人|同事|周小琪为了能得到上级领导李佳莹的认可，此次工作，他做得特别认真。
李浩|王文|人与人|同事|最近李浩的工厂一直在招工，王文面试通过后顺利进入了张晓明的工厂。
宋晓峰|王大拿|人与人|同事|保安队长宋晓峰和他们的董事长王大拿打起来了,结果还把王大拿教育了!
蔡文强|李建康|人与人|同事|蔡文强的一个男同事一直骚扰她，李建康就坐在蔡文强旁边，看的很清楚。
曹可|曹俊|人与人|同事|曹可批评她以前的同事曹俊，并不是出于气愤，而是为他感到十分的惋惜。
马云|王辉|人与人|同事|茶水间里，马云一边冲咖啡一边对王辉说：“今天晚上咱们又要加班喽”。
常江|车琳婧|人与人|同事|车琳婧的爸爸和这位常江叔叔是多年的战友，他们曾经无数次的并肩做战。
陈刚|陈贵树|人与人|同事|陈刚手捧着战友陈贵树的遗物，想起他临死之前的交代，心里无比的沉重。
陈慧超|陈会杰|人与人|同事|陈慧超由于没有准时完成陈会杰交给的工作，被陈会杰狠狠的批评了一顿。
陈晓晓|严明|人与人|同事|陈晓晓吃苦耐劳，是把干活的好手，严明经过一段时间的考察给他加薪了。
王杰明|谭宗玲|人与人|同事|从工作表现上来看，谭宗玲毫无疑问是个好上司，王杰明从心里为她折服。
邓毅|诸葛瑾|人与人|同事|邓毅要想完成这个项目指标，就必须要和诸葛瑾进行合作，现在终于可以了。
蔡文强|李建康|人与人|同事|好多威胁性的问题经常从同事蔡文强的嘴里迸出来，李建康从来不搭理他。
陈晓晓|严明|人与人|同事|合作最终要的是信任，陈晓晓和严明都非常明白，所以他们给了彼此信任。
张洪云|曹越青|人与人|同事|几个星期过去了，张洪云、曹越青二人合作默契，牧场的业务也蒸蒸日上。
张新|张瑞|人与人|同事|几十年来，张新和张瑞这对战友风雨同舟，患难与共，结下了深厚的友谊。
林雯|熊弼虎|人与人|同事|跨国公司CEO林雯同意雇佣的工科学生熊弼虎去做售前顾问和技术支持。
孙兴|徐雲|人与人|同事|离毕业分配还有几个月，孙兴就三番五次地诉说困难，请求上级徐雲照顾。
李明|李聪|人与人|同事|李聪给自己的员工开了很高的工资，比如李明每个月就能拿到2000呢。
张明|李华|人与人|同事|李华深深的爱上了自己公司老板张明，虽然她知道这段感情是没有结果的。
李思|刘柱|人与人|同事|李思时常跟自己的儿女提起当兵时的故事，最难忘的，是和战友刘柱的情义。
李宇|张磊|人与人|同事|李宇和张磊初到北大荒，筚路蓝缕，钻井探油，不愧为大庆油田的开拓者。
代丽|李朋|人与人|同事|领导李朋说明天下午放半天假，带着我们上商场看美女去，代丽当场叫好。
刘娜娜|赵玲玲|人与人|同事|刘娜娜和赵玲玲虽然工作上是上下级的关系，但生活上却是很要好的闺蜜。
刘山|朱桢|人与人|同事|刘山和朱桢为了完成这次任务，在战场上一起抗敌，战友情谊又更进了一步。
亓宗宝|马云锋|人与人|同事|马云锋很讨厌他的上级亓宗宝，因为亓宗宝总是使用领导的权力对付下属。
王小可|王小洋|人与人|同事|每次出事王小可跟王小洋都是一个白脸一个黑脸的把事情处理的妥妥当当。
张宇|孟磊|人与人|同事|孟磊总是好吃懒做，在工作中也很敷衍，因此，他不久后就被张宇开除了。
张宇|孟雪|人与人|同事|孟雪体贴每一位下属，每年生日都会给他们准备礼物，张宇昨天就刚收到。
张亮|张雨绮|人与人|同事|请到会做饭的模特奶爸张亮跟张雨绮搭档，中小成本小妞电影并不苛求演技。
贺军翔|王心凌|人与人|同事|上月，贺军翔首次来大陆拍戏，与王心凌携手合作电视剧《爱上査美乐》。
石东风|朱太明|人与人|同事|石东风主动要求与朱太明合作一起解决这个技术难题，朱太明欣然接受了。
石东风|朱太明|人与人|同事|虽然石东风和朱太明合作经商，但两人同床异梦，心中各有自己的小算盘。
赵哲群|徐明刚|人与人|同事|虽然徐明刚是赵哲群招来的工人，但是他对工作的用心程度不亚于赵哲群。
李思|刘柱|人与人|同事|虽然在一家公司，但是刘柱是做开发的，李思是做行政的，平时两人不太熟。
张文强|吴清林|人与人|同事|虽然张文强和吴清林合作经商，但两人各怀心事，心中各有自己的小算盘。
张文强|张执锐|人与人|同事|听奶奶说，在旧社会里，张执锐在很小的时候就被地主张文强雇佣种田养家。
虞儒炜|刘思平|人与人|同事|同事虞儒炜煮咖啡的手艺棒棒哒，刘思平喝完咖啡后微笑地对身边的人说。
张明|李华|人与人|同事|退伍后，张明和李华被分到了同一个单位，他们彼此很珍惜以前的战友情。
王浩|张文|人与人|同事|王浩作为一个公道的雇主，在商定木匠张文的工钱时从来都不会使劲压价。
马云|王辉|人与人|同事|王辉在工作上扎实肯干,无论马云交给什么任务,他总是专心一志地完成。
王杰明|谭宗玲|人与人|同事|王杰和谭宗玲这两个富有侵略性的狼性男人好像能在一个创业团队里共存。
王小可|王小洋|人与人|同事|王小可给王小洋 当了三十年的私人司机，没有人比他更加了解王小洋了。
王小可|王小洋|人与人|同事|王小洋今天来到公司后发现王小洋没到，经打听才知道今天王小洋离职了。
石东风|朱太明|人与人|同事|为了拿下这个大项目，领导让石东风和朱太明合作，因为他们能力都很强。
苗凤龙|王庆悦|人与人|同事|我苗凤龙、王庆悦今日起兄弟二人同心,其利断金;同心之言,其臭如兰。
伍六一|高城|人与人|同事|伍六一下了场就瘫了，高城检查着他的伤势，以前连长身份大骂他胡闹。﻿
陈方|陈芳|人与人|同事|幸亏有战友陈方的匍匐之救，否则陈芳也许就不能活着回到自己的家乡了。
徐上上|王诗意|人与人|同事|徐上上对王诗意说：“我花这么多钱请你来可不是想看到现在的情景的！”
张文强|吴清林|人与人|同事|因为领导安排张文强和吴清林合作完成一项任务，二人就把座位换到了一起。
王小可|王小洋|人与人|同事|应为在上班期间王小洋跟王小可联机打游戏，被领导发现后做出严重批评。
翟建光|王希锐|人与人|同事|由于敌人的火力太猛，翟建光选择和战友王希锐一起冲上去掩护军队撤退。
亓宗宝|马云锋|人与人|同事|由于亓宗宝与上级马云锋之间缺乏了信任，所以亓宗宝的创新受到了抑制。
杨海荣|马卫玲|人与人|同事|由于杨海荣在和马卫玲合作过程中，不慎将资料弄丢了，让对方很是生气。
俞圣顺|孙丽翠|人与人|同事|俞圣顺当即向上级领导孙丽翠报告,并不顾寒冷天气跳入海泅游向落水者。
侯培栋|王新田|人与人|同事|在此次军演中，王新田和战友侯培栋一起获得了冠军，得到了大家的认可。
张宇|孟磊|人与人|同事|在公司忠心耿耿地服务了三年之后，孟磊决定不畏艰地向张宇开口要加薪。
王小可|王小洋|人与人|同事|在领导来看只要把工作交给王小可和王小洋自己基本上就可以不再操心了。
王小可|王小洋|人与人|同事|在新的电影蜘蛛侠三中钢铁侠王小洋给蜘蛛侠王小可提供了最新的作战服。
颜仲庆|潘因|人与人|同事|战争结束后，在医生和连长颜仲庆的照顾下，潘因终于从死神那里回来啦！
张贵杰|傅静文|人与人|同事|张贵杰和傅静文联合作战，真是珠联璧合，一定能给敌人以摧毁性的打击。
张康|刘明|人与人|同事|张康认为旁边的李明严重影响了自己的工作效率，他准备向领导反映情况。
张生|贾鹏坤|人与人|同事|张生之所以很受领导贾鹏坤赏识,就是因为他能遇事冷静处理,便宜行事。
张文强|吴清林|人与人|同事|张文强和吴清林经常因为工作意见分歧，大声争吵，但是他们的关系非常好。
张扬|姜至鹏|人与人|同事|张扬最近在姜至鹏的帮助下克服了难关，姜至鹏也得到了张扬工资的股份。
张宇|孟雪|人与人|同事|张宇和孟雪不但在同一个公司，还在同一个部门，而且工位也离的非常近。
孙叶梅|张甜心|人与人|同事|这次四百米多亏孙叶梅、张甜心及其他队友的通力合作，才赢得了一等奖。
刘山|朱桢|人与人|同事|正是因为刘山的勇敢，这次在战场上朱桢才被他救了下来，战友就是要靠谱。
李明|李聪|人与人|同事|中午天很热，可是李明还在工作，李聪看不下去了，准备和李明合作完成。
曹戈|曹冠华|人与人|同事|曹戈跟我说他认识曹冠华，曹冠华是他的同事，而且是一个很有魅力的女孩。
陈锋|陈丰禄|人与人|同事|陈锋对我说，他希望货物装卸设备的操作人员最后是在我和陈丰禄之家选择。
陈晓晓|严明|人与人|同事|陈晓晓辍学之后就跟着严明卖猪肉，严明每年给他爸妈两万块钱，管他吃住。
罗子君|唐晶|人与人|同事|仇恨的烈火在罗子君心中熊熊燃烧,心中暗暗发誓要为死去的战友唐晶复仇。
李建斌|张伯伦|人与人|同事|当年李建斌和张伯伦是很好的同事为了革命，他们最终一块参军杀鬼子去了。
邓毅|诸葛瑾|人与人|同事|邓毅负责收银，诸葛瑾负责招呼客人，在他两的合作下，饭店经营的井井有条。
董中华|徐映波|人与人|同事|董中华特别佩服同事徐映波，因为他独自一个人拿下了上海所有客户的订单。
杜子腾|韩友水|人与人|同事|杜子腾和韩友水一个唱白脸，一个唱黑脸，把顾客的心理活动把握地死死的。
符晓|邢晓萌|人与人|同事|符晓在合作伙伴邢晓萌的帮助下，终于度过了这次难关，心里对他很是感激。
陈坤坤|张梅梅|人与人|同事|公司规定内部职员不能谈恋爱，因此陈坤坤打算辞职去光明正大地追张梅梅。
顾筱莉|金聪聪|人与人|同事|顾筱莉和金聪聪去年一起收到了这家公司的入职邀请，更是在同一天入职的。
李浩|王文|人与人|同事|李浩拿起已经牺牲的战友王文生前用过的枪,轻轻地抚摸着,一时百感交集。
李浩|王文|人与人|同事|李浩在了解各个部门的情况之后，把一份厚厚的计划书，交给了王文总经理。
李浩|王文|人与人|同事|李浩作为阿里巴巴的董事长，对待每一个像王文这样的普通员工都一视同仁。
张明|李华|人与人|同事|李华深深的爱上了自己的上级领导张明，虽然她知道这段感情是没有结果的。
张明|李华|人与人|同事|李华在去项目组以后才知道，在这个项目上将要和自己合作的人竟然是张明。
张明|李华|人与人|同事|李华仗着自己军功显赫，经常在战友张明面前耀武扬威，不把张明放在眼里。
李建斌|张伯伦|人与人|同事|李建斌老师最近心情很不好，原因跟跟张伯伦上次在课堂上遇到的事情一样。
李娜|刘煜哲|人与人|同事|李娜看快到下班的点了，扭头对一旁的刘煜哲说：“一会儿下班一起走吧？”
李兴波|孙叶梅|人与人|同事|李兴波是孙叶梅的真诚合作伙伴，全面双方友好合作是双方互赢的完美决定。
李言涛|赵大军|人与人|同事|李言涛没想到他来公司第一个叫大哥的人赵大军，竟是他正式工作后的领导。
李思|刘柱|人与人|同事|刘柱有家庭暴力，李思虽然看不惯，可自己只是给刘柱打工的，没有什么办法。
马云飞|韩欣莹|人与人|同事|马云飞鼓励张少兵和李禾执导，并在20044年雇佣韩欣莹作为她的徒弟。
马云|王辉|人与人|同事|马云离职的事情已经在公司传开了，王辉为失去这样一个优秀的同事而遗憾。
马云|冯巩|人与人|同事|马云作为阿里巴巴的董事长，对待每一个像冯巩这样的普通员工都一视同仁。
穆春唤|刘阳|人与人|同事|穆春唤只知道刘阳付钱给自己，让他去揍一个人，但是谁他现在还并不知道。
亓宗宝|马云锋|人与人|同事|亓宗宝很看中下属马云锋，因为马云锋不仅技术能力强，沟通能力也很不错。
石东风|朱太明|人与人|同事|石东风和朱太明联合作战，真是珠联璧合，一定能将这个棘手的问题解决了。
林心如|周杰|人与人|同事|视频中林心如爆料拍吻戏的时候周杰用舌头顶林心如的牙齿，想要舌吻自己。
蔡文强|李建康|人与人|同事|同事蔡文强临时出去一会儿，这时正好有人来找他，李建康却推脱说不知道。
蔡文强|李建康|人与人|同事|同在政府部门，蔡文强表现出来的清高让很多同事不满，李建康是个中之最。
马云|王辉|人与人|同事|王辉这个人一向俯首帖耳,从不敢违背领导意图，尤其不敢违背马云的安排。
时海燕|陈贵树|人与人|同事|往日与时海燕朝夕相处的陈贵树，在年度总结中被提拔为时海燕的直属领导。
马云峰|朱和新|人与人|同事|为了安慰牺牲的战友马云峰，朱和新特意到马云峰家里代表连队看望其父母。
车向东|陈潮雄|人与人|同事|为了保护战友车向东，陈潮雄毅然决定牺牲自己，独自承受敌人的炮火攻击。
王宝坤|欧阳天|人与人|同事|为了不让战友王宝坤的家人受到伤害，欧阳天杀死了强拆战友家房子的流氓。
亓宗宝|马云锋|人与人|同事|为了与领导搞好关系，马云锋总是请亓宗宝吃饭，这让其他同事都看不起他。
张文强|吴清林|人与人|同事|吴清林之所以很受领导张文强赏识,就是因为他能遇事冷静处理,便宜行事。
杨良平|马维璐|人与人|同事|杨良平和马维璐作为远征军的一员，在生死中见证了战斗胜利，并活了下来。
赵哲群|徐明刚|人与人|同事|一到开学赵哲群一个人就忙不过来店里的生意了，所以他临时雇佣了徐明刚。
李晨|范冰冰|人与人|同事|由李晨担任导演，李晨、范冰冰担任男女主角的《空天猎》将于国庆档上映。
徐天威|杨敬国|人与人|同事|由于公司刚刚成立作为部门领导的徐天威，部门中只有杨敬国可以帮他做事。
侯培栋|姚玉蕊|人与人|同事|由于项目进度紧张，经理侯培栋拍自己的秘书姚玉蕊紧急招聘了一批实习生。
石东风|王靖斌|人与人|同事|在工作上石东风经常帮助王靖斌，但是王靖斌却在背后向领导说石东风坏话。
王小可|王小洋|人与人|同事|在这次客场篮球赛中，王小可负责后勤不出问题，王小洋负责比赛取得胜利。
石东风|王靖斌|人与人|同事|在众多同事中，石东风和王靖斌的关系最好，因为他们不仅是同事还是同学。
张凤芝|张宜廷|人与人|同事|张凤芝虽然是张宜廷的上级，但是在某些问题上，仍然会尊重张宜廷的意见。
张明|李华|人与人|同事|张明很关心工作上的合作伙伴，尤其对身患残疾的李华更是经常的嘘寒问暖。
张明|李华|人与人|同事|张明向老板李华提出加薪要求被拒后，最终带着公司机密跳槽去了别家公司。
张文强|吴清林|人与人|同事|张文强对吴清林说：二人同心,其力断金,我们要通力合作,完成这项作务。
张新|张瑞|人与人|同事|张新来了个新的同事，名字叫张瑞，据说是清华大学毕业的，能力很是不错。
张妍|白阳|人与人|同事|张妍今天生日，他的合作伙伴白阳准备下班后给她买个礼物，给她一个惊喜。
张妍|顾佳|人与人|同事|张妍十分舍不得让顾佳走，因为这是至今为止唯一一个让她觉得满意的保姆。
张明|李华|人与人|同事|仗着公司老板张明喜欢她，李华在公司里耀武扬威，不把其他同事放在眼里。
赵丽颖|陈伟霆|人与人|同事|赵丽颖、迪丽热巴、陈伟霆和鹿晗他们四个将合作拍戏，立誓吃垮整个剧组。
周冬雨|金城武|人与人|同事|周冬雨凭直觉去演戏选择周冬雨和金城武搭档演情侣，确实让很多人感到意外。
周小琪|李佳莹|人与人|同事|周小琪如愿成为老板最看重的得力助手，所以他的同事李佳莹对此很是不满。
张晓明|李弘|人与人|同事|最近张晓明的工厂一直在招工，李弘通过面试后顺利进入了张晓明的工厂。﻿
赵哲群|徐明刚|人与人|同事|爱笑的人运气不会太差，赵哲群看中了徐明刚富有感染力的笑，所以雇佣了他。
郭忠永|孟池|人与人|同事|北金斯敦历史学家郭忠永表示，那名木匠孟池是被雇佣来建造两座军事基地的。
蔡文强|李建康|人与人|同事|蔡文强工作中的两三个方面，需要同事提供意见或指导，李建康向来知无不言。
王迅|海清|人与人|同事|此次参演《麻烦家族》，王迅与海清合作演绎了一对相爱相杀的fancy冤家。
崔岩梅|崔岩梅|人与人|同事|崔岩梅原本只是一个打工仔，在他的直属领导崔岩梅去其他公司的时候带走了。
杜子腾|韩友水|人与人|同事|杜子腾和韩友水在退伍的那一天喝的酩酊大醉，两人约定以后每年都要聚一次。
